,Unnamed: 0.1,Unnamed: 0,count,hate_speech,offensive_language,neither,label,sentence1,H_yb,H_yx,correct_yx,predicted_label,PVI
21571,21571,22033,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21572,21572,22034,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21573,21573,22035,6,0,0,6,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21574,21574,22036,3,0,3,0,1,fucking  bitch,0.3735175939521451,0.082076930024424,True,1,0.2914406639277211
21575,21575,22037,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21576,21576,22038,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
21577,21577,22039,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21578,21578,22040,3,2,1,0,0,fags,4.103354124363732,1.2262860839602254,False,1,2.8770680404035067
21579,21579,22041,3,1,2,0,1,niggas     pussy,0.3735175939521451,0.1345548010127932,True,1,0.2389627929393519
21580,21580,22042,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21581,21581,22043,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21582,21582,22044,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21583,21583,22045,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21584,21584,22046,3,0,3,0,1,fucking,0.3735175939521451,0.16136031712202806,True,1,0.21215727683011706
21585,21585,22047,3,0,3,0,1,retarded,0.3735175939521451,0.27328249759750634,True,1,0.10023509635463879
21586,21586,22048,3,1,2,0,1,bitch nigga,0.3735175939521451,0.08818910252699068,True,1,0.28532849142515443
21587,21587,22049,7,3,4,0,1,nigga           fucks  bitch,0.3735175939521451,0.07339091411168867,True,1,0.30012667984045643
21588,21588,22050,3,0,3,0,1,fuck  bitch,0.3735175939521451,0.034375632293572905,True,1,0.33914196165857224
21589,21589,22051,3,2,1,0,0,niggers   bitches,4.103354124363732,1.378576548165301,False,1,2.724777576198431
21590,21590,22052,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21591,21591,22053,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
21592,21592,22054,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21593,21593,22055,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21594,21594,22057,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
21595,21595,22058,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21596,21596,22059,3,0,2,1,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
21597,21597,22060,3,0,3,0,1,hoe  bitch,0.3735175939521451,0.033411379990988144,True,1,0.340106213961157
21598,21598,22061,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21599,21599,22062,3,2,1,0,0,white         white,4.103354124363732,0.5044212389539597,True,0,3.5989328854097726
21600,21600,22063,3,0,3,0,1,fuck,0.3735175939521451,0.07622895184489069,True,1,0.2972886421072544
21601,21601,22064,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21602,21602,22065,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
21603,21603,22066,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21604,21604,22067,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21605,21605,22068,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21606,21606,22069,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21607,21607,22070,3,2,1,0,0, ,4.103354124363732,4.6812630270047,False,2,-0.5779089026409681
21608,21608,22071,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21609,21609,22072,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21610,21610,22073,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21611,21611,22074,3,2,0,1,0, ,4.103354124363732,4.6812630270047,False,2,-0.5779089026409681
21612,21612,22075,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21613,21613,22076,3,1,2,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21614,21614,22077,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21615,21615,22078,3,0,3,0,1,bitches             bitches,0.3735175939521451,0.027627966044551863,True,1,0.34588962790759326
21616,21616,22079,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21617,21617,22080,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21618,21618,22081,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21619,21619,22082,3,1,2,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
21620,21620,22083,3,2,1,0,0,bitches   fucking         Bitch,4.103354124363732,4.535243755336937,False,1,-0.4318896309732052
21621,21621,22084,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21622,21622,22085,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21623,21623,22086,3,1,0,2,2,fags,2.5570495457895346,5.474594730535935,False,1,-2.9175451847464
21624,21624,22087,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21625,21625,22088,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21626,21626,22089,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21627,21627,22090,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21628,21628,22091,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21629,21629,22092,3,0,3,0,1,fuck        bitch,0.3735175939521451,0.04617344421316663,True,1,0.3273441497389785
21630,21630,22093,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21631,21631,22094,3,1,2,0,1,nigger,0.3735175939521451,1.195446494315762,False,0,-0.821928900363617
21632,21632,22095,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21633,21633,22096,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21634,21634,22097,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21635,21635,22098,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21636,21636,22099,3,1,2,0,1,bitch            bitch,0.3735175939521451,0.05199831475824868,True,1,0.32151927919389645
21637,21637,22100,6,0,6,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21638,21638,22101,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21639,21639,22102,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21640,21640,22103,3,1,2,0,1,faggot,0.3735175939521451,0.9837492191110114,True,1,-0.6102316251588663
21641,21641,22104,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21642,21642,22105,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21643,21643,22106,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21644,21644,22107,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21645,21645,22108,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
21646,21646,22109,6,1,5,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21647,21647,22110,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21648,21648,22111,3,1,2,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21649,21649,22112,3,0,2,1,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21650,21650,22113,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
21651,21651,22114,3,0,3,0,1,bitches    bitches,0.3735175939521451,0.026323038455869075,True,1,0.34719455549627604
21652,21652,22115,3,0,3,0,1,bitches      bitches,0.3735175939521451,0.027866667495299147,True,1,0.345650926456846
21653,21653,22116,3,2,1,0,0, ,4.103354124363732,4.6812630270047,False,2,-0.5779089026409681
21654,21654,22117,3,0,3,0,1,bitches      Bitches,0.3735175939521451,0.05397258162291269,True,1,0.31954501232923244
21655,21655,22118,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21656,21656,22119,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
21657,21657,22120,6,0,6,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21658,21658,22121,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21659,21659,22122,3,1,2,0,1,faggots,0.3735175939521451,1.0653800236843938,False,0,-0.6918624297322487
21660,21660,22123,6,0,6,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21661,21661,22124,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21662,21662,22125,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21663,21663,22126,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21664,21664,22127,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21665,21665,22128,3,0,3,0,1,bitches                bitches,0.3735175939521451,0.030374497979406882,True,1,0.34314309597273823
21666,21666,22129,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21667,21667,22130,3,0,3,0,1,bitches  fuck,0.3735175939521451,0.014229446721590759,True,1,0.35928814723055436
21668,21668,22131,3,0,3,0,1,fuck  bitch,0.3735175939521451,0.034375632293572905,True,1,0.33914196165857224
21669,21669,22132,6,2,4,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21670,21670,22133,6,1,5,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21671,21671,22134,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21672,21672,22135,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21673,21673,22136,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
21674,21674,22137,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21675,21675,22138,3,0,3,0,1,niggas     niggas   bitch niggas,0.3735175939521451,0.21407315988720418,True,1,0.15944443406494094
21676,21676,22139,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21677,21677,22140,3,0,3,0,1,bitches         bitch,0.3735175939521451,0.017955940540596654,True,1,0.35556165341154844
21678,21678,22141,3,0,2,1,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21679,21679,22142,3,1,2,0,1,retarded,0.3735175939521451,0.27328249759750634,True,1,0.10023509635463879
21680,21680,22143,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21681,21681,22144,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21682,21682,22145,3,0,3,0,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
21683,21683,22146,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21684,21684,22147,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21685,21685,22148,3,1,2,0,1,fag,0.3735175939521451,0.6738294894872027,True,1,-0.30031189553505755
21686,21686,22149,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21687,21687,22150,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21688,21688,22152,6,0,5,1,1,hoe,0.3735175939521451,0.054838306944896366,True,1,0.31867928700724873
21689,21689,22153,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21690,21690,22154,3,0,3,0,1,bitch     bitch,0.3735175939521451,0.03040005411087345,True,1,0.3431175398412717
21691,21691,22155,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21692,21692,22156,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21693,21693,22157,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21694,21694,22158,6,0,6,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
21695,21695,22159,3,0,3,0,1,niggaz,0.3735175939521451,0.27226033973529035,True,1,0.10125725421685478
21696,21696,22160,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21697,21697,22161,3,1,2,0,1,white  motherfuckers,0.3735175939521451,0.1595566670315602,True,1,0.2139609269205849
21698,21698,22162,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
21699,21699,22163,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21700,21700,22164,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21701,21701,22165,3,0,3,0,1,pussy,0.3735175939521451,0.01692742149414544,True,1,0.3565901724579997
21702,21702,22166,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21703,21703,22167,3,0,1,2,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21704,21704,22168,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21705,21705,22169,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21706,21706,22170,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21707,21707,22171,6,0,1,5,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21708,21708,22172,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21709,21709,22173,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21710,21710,22174,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21711,21711,22175,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21712,21712,22176,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21713,21713,22177,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21714,21714,22178,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21715,21715,22179,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21716,21716,22180,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21717,21717,22181,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21718,21718,22182,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21719,21719,22183,3,1,2,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21720,21720,22184,3,0,3,0,1,bitches     fucking niggaz,0.3735175939521451,0.14249589075498684,True,1,0.23102170319715828
21721,21721,22185,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21722,21722,22186,3,0,3,0,1,bitches       hoe      hoe,0.3735175939521451,0.016237714060159666,True,1,0.35727987989198545
21723,21723,22187,3,1,2,0,1,bitches  fuck,0.3735175939521451,0.014229446721590759,True,1,0.35928814723055436
21724,21724,22188,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21725,21725,22189,3,0,3,0,1,bitches     nigga,0.3735175939521451,0.07369739883775683,True,1,0.2998201951143883
21726,21726,22190,9,0,9,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21727,21727,22191,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21728,21728,22192,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21729,21729,22193,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21730,21730,22194,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21731,21731,22195,3,0,3,0,1,bitches    niggas,0.3735175939521451,0.09023845570195854,True,1,0.2832791382501866
21732,21732,22196,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21733,21733,22197,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21734,21734,22198,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21735,21735,22199,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21736,21736,22200,4,0,4,0,1,bitches       hoe    bitch,0.3735175939521451,0.04780824673944371,True,1,0.3257093472127014
21737,21737,22201,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21738,21738,22202,3,1,2,0,1,bitches       niggas,0.3735175939521451,0.0601084121444707,True,1,0.3134091818076744
21739,21739,22203,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21740,21740,22204,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21741,21741,22205,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21742,21742,22206,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21743,21743,22207,3,0,3,0,1,bitches      bitch,0.3735175939521451,0.02080614780337657,True,1,0.35271144614876854
21744,21744,22208,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21745,21745,22209,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21746,21746,22210,4,0,1,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21747,21747,22211,3,0,0,3,2, ,2.5570495457895346,0.44591579707967427,True,2,2.1111337487098605
21748,21748,22212,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21749,21749,22213,3,0,3,0,1,niggas     hoes,0.3735175939521451,0.16822423600591468,True,1,0.20529335794623044
21750,21750,22214,3,1,2,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21751,21751,22215,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21752,21752,22216,3,0,2,1,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21753,21753,22217,3,0,3,0,1,fucking   bitch,0.3735175939521451,0.10881111584091373,True,1,0.2647064781112314
21754,21754,22218,4,0,4,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21755,21755,22219,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21756,21756,22220,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21757,21757,22221,3,0,3,0,1, ,0.3735175939521451,2.1398356005402164,False,2,-1.7663180065880713
21758,21758,22222,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21759,21759,22223,3,1,2,0,1,ho      niggahs    hoe    hoe,0.3735175939521451,0.32767404719089666,True,1,0.045843546761248466
21760,21760,22224,3,0,3,0,1,hoe                bitch,0.3735175939521451,0.025949755797811728,True,1,0.3475678381543334
21761,21761,22225,3,1,2,0,1,hoe niggas,0.3735175939521451,0.1074136428142639,True,1,0.2661039511378812
21762,21762,22226,6,0,6,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21763,21763,22227,3,1,2,0,1,hoes       niggas,0.3735175939521451,0.0638568718374753,True,1,0.30966072211466983
21764,21764,22228,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21765,21765,22230,6,0,5,1,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21766,21766,22231,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21767,21767,22232,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21768,21768,22233,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21769,21769,22234,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21770,21770,22235,3,1,2,0,1,hoes    niggas,0.3735175939521451,0.06673897032448678,True,1,0.30677862362765834
21771,21771,22236,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21772,21772,22237,3,1,2,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21773,21773,22238,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21774,21774,22239,3,0,3,0,1,hoes                fuck,0.3735175939521451,0.11499874071533783,True,1,0.2585188532368073
21775,21775,22240,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21776,21776,22242,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21777,21777,22243,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21778,21778,22244,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21779,21779,22245,3,0,2,1,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21780,21780,22246,3,1,2,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21781,21781,22247,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21782,21782,22248,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21783,21783,22249,3,0,3,0,1,hoes       nigga,0.3735175939521451,0.12057024740883265,True,1,0.25294734654331247
21784,21784,22250,3,2,1,0,0,hoes       nigga       niggas  bitch fucking  niggas,4.103354124363732,3.0191413395006665,False,1,1.0842127848630656
21785,21785,22251,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21786,21786,22252,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21787,21787,22253,6,0,6,0,1,hoes  fuck,0.3735175939521451,0.05524567669328703,True,1,0.31827191725885806
21788,21788,22254,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21789,21789,22255,3,0,2,1,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21790,21790,22256,3,1,2,0,1,hoes    nigga      niggas    nigga,0.3735175939521451,0.10822769764718011,True,1,0.265289896304965
21791,21791,22257,3,0,3,0,1,hoes  hoes     bitch,0.3735175939521451,0.037662608700895994,True,1,0.3358549852512491
21792,21792,22258,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21793,21793,22259,6,0,6,0,1,hoes        fuck,0.3735175939521451,0.06842205318853693,True,1,0.3050955407636082
21794,21794,22260,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21795,21795,22261,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21796,21796,22262,3,0,2,1,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21797,21797,22263,3,1,2,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21798,21798,22264,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21799,21799,22265,3,1,2,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21800,21800,22266,6,0,6,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21801,21801,22267,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21802,21802,22268,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21803,21803,22269,3,0,2,1,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21804,21804,22270,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21805,21805,22271,3,0,3,0,1,hoes            bitches   hoes,0.3735175939521451,0.031447278721792774,True,1,0.34207031523035236
21806,21806,22272,3,0,3,0,1,hoes         hoes,0.3735175939521451,0.026350537174303978,True,1,0.34716705677784115
21807,21807,22273,3,1,2,0,1,hoes      niggas,0.3735175939521451,0.058228158654295675,True,1,0.3152894352978495
21808,21808,22274,3,0,3,0,1,hoes       niggas,0.3735175939521451,0.0638568718374753,True,1,0.30966072211466983
21809,21809,22275,6,0,5,1,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21810,21810,22276,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21811,21811,22277,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21812,21812,22278,3,1,2,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21813,21813,22279,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21814,21814,22280,3,0,2,1,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21815,21815,22281,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21816,21816,22282,3,0,3,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21817,21817,22283,3,0,2,1,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21818,21818,22284,3,1,2,0,1,hoes,0.3735175939521451,0.01855012969752942,True,1,0.35496746425461567
21819,21819,22285,3,1,2,0,1,hoes                 pussy,0.3735175939521451,0.04862287459189971,True,1,0.3248947193602454
21820,21820,22286,3,0,3,0,1,bitch,0.3735175939521451,0.016205189653029035,True,1,0.3573124042991161
21821,21821,22287,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21822,21822,22288,3,0,3,0,1,bitches,0.3735175939521451,0.010917300070696053,True,1,0.36260029388144904
21823,21823,22289,3,0,3,0,1,hoes          hoe,0.3735175939521451,0.025696314888126775,True,1,0.34782127906401833
21824,21824,22290,3,0,3,0,1,niggas      bitch,0.3735175939521451,0.05063420541537943,True,1,0.3228833885367657
