,Unnamed: 0,count,hate_speech,offensive_language,neither,label,sentence1
21485,21947,3,0,0,3,2,The African Goshawk Accipiter tachiro is a species of bird of prey in the Accipitridae family fou httptcot9xi8IWocs
21486,21948,3,0,1,2,2,The Bucs has 2 great uniforms and ruined them both for that trash smh
21487,21949,3,0,0,3,2,The Conjuring wasnt trash It just wasnt as good as Insidious
21488,21950,3,0,3,0,1,The DMV system was recently restructured on the narrative outline of Dantes inferno Only edit Dante is a fat pissedoff cunt
21489,21951,3,0,0,3,2,The Devil Wears Charlie by Revlon lesserfilms
21490,21952,3,0,3,0,1,The English killed all the leprechauns Thank God Annoying little bastards
21491,21953,3,0,0,3,2,The Giants trash
21492,21954,3,0,0,3,2,The Guy got excited when he saw Oreo cookie crusts He thought I was making pie He was bummed when he realized it was cheesecake
21493,21955,3,0,3,0,1,The Internet will make you think these  are who theyre actually not
21494,21956,3,1,2,0,1,The Irish in California are all
21495,21957,3,0,0,3,2,The John Cantlie video issued by Al Furqan media is a new level of the Jihadi propaganda promises more episodes amp wages ideological warfare
21496,21958,3,0,1,2,2,The KFAN mock draft continues Cleveland is on the clock Paul Allen has the Vikings 8th pick I am going with Def back Justin Gilbert
21497,21959,3,0,3,0,1,The Karate Kid is such a
21498,21960,3,0,0,3,2,The Met Office has issued an amber warning of snowat least its not a warning of amber snowPosh word for yellow
21499,21961,3,0,2,1,1,The Monday has been a
21500,21962,3,0,0,3,2,The Office fuzzy socks and my favorite blanket is literally all I need in life rn
21501,21963,3,1,0,2,2,The Perfect Gift for the Jihadi on Your Shopping List httptcoYbcsutdGMw httptconNwums32b4
21502,21964,3,0,1,2,2,The Perfect Gift for the Jihadi on Your Shopping List httptcowTNOloSY4t httptcoAuTAVOeG2u
21503,21965,3,0,1,2,2,The Pirates have made the playoffs and the Yankees are outhell has frozen over
21504,21966,3,0,3,0,1,The Redskins trash as  for not getting that
21505,21967,3,0,0,3,2,The Republican Lt Governor of Missouri says hes sorry he called LAW AngloAmerican Law Racist Pig That he is
21506,21968,3,0,0,3,2,The Rick ScottCharlie Crist ads have been running nearly nonstop in Florida for the past week And they are getting even worse
21507,21969,3,0,1,2,2,The Saints are pure trash lol smh
21508,21970,3,2,1,0,0,The South is full of  The Midwest is full of  The West Coast if full of
21509,21971,3,1,2,0,1,The Steelers new uniforms look like homosexual bumblebees wtf
21510,21972,3,1,2,0,1,The TL talkin about eatin  and u watchin soccer Ur a grade A  RT KillaKev27 This game is crazy
21511,21973,3,0,1,2,2,"The Walking Dead is trash people

That is all 128514"
21512,21974,3,1,0,2,2,The Wayans bros is the most  show ever
21513,21975,3,0,2,1,1,The Xs and Os exes and  I exit and ghost 128123
21514,21976,3,0,0,3,2,The Yankees still suck nikaaaa3
21515,21977,3,0,3,0,1,The bad  still awake
21516,21978,3,0,3,0,1,The baddest  in the world followed me on IG today and started liking all my pics I aint even all that attractive so I know she catfish
21517,21979,3,0,3,0,1,The baddest  is back on chestnut ryancommakerry welcomehome
21518,21980,3,0,0,3,2,The beautiful Fairy Pools near Glenbrittle on the Isle of Skye Scotland httptcocyi6xSvn97
21519,21981,3,0,3,0,1,The beauty of not needing or wanting a man is priceless Idk see how  be strung the  out over men they have joint custody with
21520,21982,3,0,0,3,2,The bengals have been trash for like 5 weeks it seems
21521,21983,3,0,3,0,1,The big homie Drizzy threatening these  128518128518128518
21522,21984,3,0,0,3,2,The bird is the word EsuranceSave30
21523,21985,3,0,0,3,2,The birds and the bees 128038128029
21524,21986,3,0,0,3,2,The birds and the bugs voguet by Anat R httptcondMELHuWCg via Etsy vintage jewelry bugout insects birds
21525,21987,3,0,2,1,1,The birds singing brings thoughts of hot flesh on this Spring morning Hot sexual desire fills my head Let me taste you amp feel You
21526,21988,3,0,3,0,1,The  coach said she didnt like my attitude
21527,21989,3,0,3,0,1,The  got some nerve
21528,21990,3,0,3,0,1,The  is freeee D
21529,21991,3,0,3,0,1,The  official though dick harder than a missile yo
21530,21992,3,0,3,0,1,The  who just rolled her eyes at me bc she didnt get tipped doesnt listen when u ask for sweet potato fries instead of regular
21531,21993,3,0,3,0,1,The  who shot CJ is going upstate 128079128079128588128588128591128591 now he can RIP 128124 httptcoualjxaPMKJ
21532,21994,3,0,3,0,1,The  act like they dont be in the club with they ass all out in too little ass skirts amp shorts giving em yeast infections n shit
21533,21995,3,0,3,0,1,The  are back httptco3fpjQJvjUh
21534,21996,3,0,3,0,1,The  behind me are so annoying
21535,21997,3,3,0,0,0,The blacks in California are typical
21536,21998,3,0,0,3,2,The boy who shot albino deer httptcoD4XajBEIb1
21537,21999,3,0,0,3,2,The brownies I just made are a sin
21538,22000,3,1,2,0,1,The browns schedule for the first half of the year is literally  easy
21539,22001,3,2,1,0,0,The chinks really hunting their food RT WWLTV Dog shot with arrow in NO East httptcoq1KqT6STwl
21540,22002,3,0,3,0,1,The city used to have HOESNow them  look sick
21541,22003,3,0,3,0,1,The clips hang down to the dick Thats a automatic shotty from a drum they call tommy guarantee to get you  from by me
21542,22004,3,0,2,1,1,The club dont never get old to some of yall  though
21543,22005,3,0,3,0,1,The corny facade is all apart Nick Cannons plan  is actually a genius on levels of business and
21544,22006,3,0,2,1,1,The day my ex told me she was sober when she cheated on me is the same day I eliminated colored skinny jeans from my wardrobe
21545,22007,3,0,3,0,1,The dean a  how she  home and his bro
21546,22008,3,0,0,3,2,The early bird gets the worm But the second mouse gets the cheese
21547,22009,3,0,0,3,2,The early bird takes a nap before noon
21548,22010,3,0,3,0,1,The easiest way to have sex with a chick is to smell good make her laugh take her to get food and then  her right in the
21549,22011,3,0,3,0,1,The emoji I use when Im flirting wit  gt 128520
21550,22012,3,0,0,3,2,The ending to that Yankee game was so planned I cant even take it
21551,22013,3,0,1,2,2,The fact that the Bruins drafted a Yankees fan just goes to show how weak the scouting staff is IMO Didnt do their homework firechoreli
21552,22014,3,0,0,3,2,The family of Ron ONeal needs to sue WuTang for that trash song they released in his name
21553,22015,3,0,3,0,1,The fourth hokage was a little  Like  cant even take down a  ass fox
21554,22016,3,0,3,0,1,The  does a yellow cloud do
21555,22017,3,0,3,0,1,The  mickey ds gave me some cookies in a big mac box httptco5NWXPQXHnF
21556,22018,3,0,3,0,1,The fuckin
21557,22019,3,2,1,0,0,The  Royals  Work
21558,22020,6,0,6,0,1,The funny thing is the daughter never got kicked out on her one night stand I didnt have the courage to tell her her mom an official
21559,22021,3,1,2,0,1,The ghetto  love feeling a  abs ya heard me
21560,22022,3,0,2,1,1,The ghetto thuged out version of tree of life coming soon
21561,22023,3,0,3,0,1,The girl skipping school aint nothing but 16 yo and just made me say in my head  u supposed to be in school had to catch myself
21562,22024,3,0,3,0,1,The gospel RT TibriDotCom Better wake up and realize that the good Lord aint stop creating  when he built yours shawty
21563,22025,3,0,0,3,2,The guinea fowls are not what they seem
21564,22026,3,1,2,0,1,The guys at LA fitness are such  128514128557
21565,22027,3,1,2,0,1,The heat will make you wanna put hands on a  128166127386128544128072
21566,22028,3,0,3,0,1,The  aint classy no more more like trashyyy
21567,22029,3,0,3,0,1,The  are for EVERYBODY my
21568,22030,3,0,3,0,1,The  be rated E
21569,22031,3,0,3,0,1,The homie reallly LOVE fat  128514128557128514 like in LOVE
21570,22032,3,0,3,0,1,The homiez  like my homiez
21571,22033,3,0,3,0,1,The intensity of my Bankhead bounce as I said we know these  cuz we be traveling
21572,22034,3,0,0,3,2,The jig
21573,22035,6,0,0,6,2,The jigg is up
21574,22036,3,0,3,0,1,The lady talking about I have to sit in this seat and I have 3 hours to piss like bruh  I already tried twice I cant  pee
21575,22037,3,0,0,3,2,The last atbat at Yankee Stadium Thanks for making it a good one Captain FarewellCaptain httptcoUVJgbCpcbU
21576,22038,3,0,3,0,1,The last time your  was salmon pink was
21577,22039,3,0,3,0,1,The left tho RT BelloDisastro 8220DJZeeti twitpic a selfie with a bad bitch8221 127851127851127851 httptco9X0CkRTgVr
21578,22040,3,2,1,0,0,The leftisthomosexual war on the Catholic church kicked into high gear with the infiltration of the priesthood by boyraping
21579,22041,3,1,2,0,1,The lies on this here Twitter 8220LibraDTF You  wouldnt know grade a  even if it slapped you cross the face 8221
21580,22042,3,0,3,0,1,The lit  thats was talkin shit aint in math class today 128529 I really wanted to press my issue
21581,22043,3,0,3,0,1,The little  nervous because he not tweeting anymore
21582,22044,3,0,3,0,1,The little  told me sloppy top was a hoppy thats when she gave me sloppy toppy like the sloppy toppy goddess
21583,22045,3,0,3,0,1,The majority of you  think your shit dont stink
21584,22046,3,0,3,0,1,The moment when you truly believe ur a  pice of trash its a lovely felling
21585,22047,3,0,3,0,1,The most beautiful women be havin the most  captions on their pics Sht be extra dumb
21586,22048,3,1,2,0,1,The most broke people have the most to say   how can you afford to speak
21587,22049,7,3,4,0,1,The movie abouttime a hard ass chick flick This  goes back in time if he but too quick n  the  over n over lol
21588,22050,3,0,3,0,1,The music stop playing and all you hear is  you  Ill Spit on you 128514128514
21589,22051,3,2,1,0,0,The nations know who we are but we rather be real  amp bad  httptcoGe6tNhxzAF
21590,22052,3,0,3,0,1,The nerve of people though Cant take nobody serious i continuously laugh at you
21591,22053,3,0,3,0,1,The nerve of this nicca  Step on my crispy ass shoes wit them dusty ass timbs
21592,22054,3,0,3,0,1,The nice side of Long Beach really got  lol
21593,22055,3,0,3,0,1,The only exception with the baby momma is she not stuck on you and ghetto  that I will stomp her ass like an African ritual
21594,22057,3,0,3,0,1,The only part of the awards that I liked was the dykes part of the cypher amp the old skool female MCs
21595,22058,3,0,3,0,1,The only reason I cheat is to show these  what kind of dick my girl be getting
21596,22059,3,0,2,1,1,The only thing about niccas is they be followers smh  Be ya self everyone else is taken
21597,22060,3,0,3,0,1,The only time I screamed was when Tyrese tackled that  ass  TheWalkingDead
21598,22061,3,0,3,0,1,The only time of year Ill  about not having cable when Hocus Pocus comes on fml
21599,22062,3,2,1,0,0,The people who have historically been called  were called that for a reason Theyre  The truth hurts
21600,22063,3,0,3,0,1,The pilgrims was high as  like Lets kill a big ass bird and eat it with a billion other things
21601,22064,3,0,3,0,1,The pilot seen my eyes and said they awfully red I told him I get high as you  Im the man httptcouloUE2qx3p
21602,22065,3,0,3,0,1,The power of Christ compels you to pop that
21603,22066,3,0,3,0,1,The price is wrong
21604,22067,3,0,0,3,2,The proISIS Jihadi prayer from Hajj making the rounds now httptco5ee3eDXuOa
21605,22068,3,0,0,3,2,The punishment should fit the crime For instance if you take the last Twinkie you should choke on that Twinkie Twinkies are sacred
21606,22069,3,0,3,0,1,The question alone 128553128514128514RT KfromtheG What city got the most  with gold teeth
21607,22070,3,2,1,0,0,The reason Shelby hates sandwiches is because he is a queer RonandFezSXM
21608,22071,3,0,0,3,2,The redskins just begging to lose this game smh
21609,22072,3,0,1,2,2,The redskins should change their name to the injuns
21610,22073,3,0,1,2,2,The republican teabaggers hate this but screw em httptco6iutHYvhQm
21611,22074,3,2,0,1,0,The rich kids of beverly hills is trash and not even entertaining trash And why do they all look mid thirties
21612,22075,3,0,0,3,2,The right for an English person to go about his business is more important than any suspicion of some rouge wog cop
21613,22076,3,1,2,0,1,The same  telling you to let it go are the same ones that would go in and grab it right after you128175128079
21614,22077,3,0,3,0,1,The same  that failed geometry know exactly what angle to use to take that perfect selfie
21615,22078,3,0,3,0,1,The same  you chicks posing wit in pics for Instagram likes be the same  texting your boyfriends when he aint textin you back
21616,22079,3,0,3,0,1,The shit that you  brag about is hilarious
21617,22080,3,0,3,0,1,The solution is simple  buy a
21618,22081,3,0,3,0,1,The spot is open for you take so your better grab it before another  do and if she is determined and beautiful enough she will do it
21619,22082,3,1,2,0,1,The streets a dirty  niggad try to wife it though
21620,22083,3,2,1,0,0,The thing about working with black people These  never on  time then wanna complain about a short check  dieToday now
21621,22084,3,0,3,0,1,The thinner the eyebrow the crazier the
21622,22085,3,0,3,0,1,The tweeter gurl is on Tumblr using a taser on roaches that Im assuming are in her house You  have no shame
21623,22086,3,1,0,2,2,The two ringless  RT EverybodyHatesX Barkley amp Reggie were talking nonsense the entire game
21624,22087,3,0,3,0,1,The type of  that I like think broke is disgusting
21625,22088,3,0,3,0,1,The ugliest  swear they bad But 128564
21626,22089,3,0,3,0,1,The undesirables RT KingHorseDick viaNAWF 128557128557128557128557128557 these  big bruh
21627,22090,3,0,0,3,2,The value of Abu Qutada8217s statement is that his credentials in Jihadi circles are impeccable He8217s facing trial on terrorism charges
21628,22091,3,0,3,0,1,The way Hawk Girl did Green Lantern is why I do not trust these  nope
21629,22092,3,0,3,0,1,The way I  her you would think I love this
21630,22093,3,0,3,0,1,The way I see it you  are fake by affiliation
21631,22094,3,1,2,0,1,The way a Klansman would say  slave is the way the GOP says Conservative They GOP literally sees conservatives as their slaves
21632,22095,3,0,3,0,1,The weeknd is why  love dark skin fellas now
21633,22096,3,0,3,0,1,The whole afternoon has been about the deep voiced
21634,22097,3,0,3,0,1,The wifes new  Her name is Ursula httptcoh07MrMAwXP
21635,22098,3,0,3,0,1,The willow tree in Pocohontas was my  at 7 years old
21636,22099,3,1,2,0,1,The word  dont apply to all women but all women got a little  in em
21637,22100,6,0,6,0,1,The world is yours n every  in it
21638,22101,3,0,3,0,1,The world will be a better place when  like her dies lonely httptcovj45zL1zKF
21639,22102,3,0,0,3,2,Thee Bears are trash tho
21640,22103,3,1,2,0,1,Their 1 insult Even if its selfdeprecating The first thing straights go to is  queer tranny gay Even supposed allies
21641,22104,3,0,0,3,2,Their gotta be a loaded lux vs Murda mook 3
21642,22105,3,0,1,2,2,Their salsa negro is awesome StacyMungo Loriisright
21643,22106,3,0,3,0,1,Them Bad  blow kisses by my earlobe
21644,22107,3,0,0,3,2,Them brownies tho 128524128076
21645,22108,3,0,3,0,1,Them chicks triedto put me under the fire lol Im not a dirt bag courting with a dumb  though
21646,22109,6,1,5,0,1,Them gay dudes stay with the baddest bitchesno punch line
21647,22110,3,0,3,0,1,Them  dont like me 128514128514128514128514128514128553128553128553128553128530999665039
21648,22111,3,1,2,0,1,Them  gone be called strvp
21649,22112,3,0,2,1,1,Them  look so clean on foot
21650,22113,3,0,3,0,1,Them old bytches sorry as phuck in the sack 171MrJSmart24 The  get ripe in her 30s187
21651,22114,3,0,3,0,1,Them pretty  love me them  love me GUCCCCCI
21652,22115,3,0,3,0,1,Them pretty nail  them bail you outta jail
21653,22116,3,2,1,0,0,Them queer ass shorts Rabchenko got on
21654,22117,3,0,3,0,1,Them quicc to blast  them all about the CASH  128564128184128176
21655,22118,3,0,3,0,1,Them quiet girls be  to watch out
21656,22119,3,0,3,0,1,Them shits ugly  RT SirRocObama  RT BurgerKing All these nuggets amp u still actin chicken httptcotRy8Lvyo9O
21657,22120,6,0,6,0,1,Them shootas is out at ma grandmama house I aint been around this  ina minute
21658,22121,3,0,3,0,1,Them shootas is out by my grandmoma house I aint been round this  in a MINUTE
21659,22122,3,1,2,0,1,Them squirrels are  b RT 80sbaby4life ThreesomeThursdays  httptco7xWOp3y2
21660,22123,6,0,6,0,1,Them taz angel  need some furniture
21661,22124,3,0,3,0,1,Them women at the bar  happyhour are there for your pleasure them old  be pure savages 128514128514128514
21662,22125,3,0,3,0,1,Then I hit that  like a free throw
21663,22126,3,0,1,2,2,Then I went inside in order to hide from mutant bird
21664,22127,3,0,0,3,2,Then Zerah the Cushite came against them with an army of one million men and 300 chariots They came as far as Mare8230 httptcoLpbeB04j4r
21665,22128,3,0,3,0,1,Then again  are expensive and Im on a budget boo I cant afford all that shit you  be wanting
21666,22129,3,0,3,0,1,Then again i shoot  in the ass for doing some stupid shit like key my car or bust my windows
21667,22130,3,0,3,0,1,Then  gon  just because money long
21668,22131,3,0,3,0,1,Then i  yo
21669,22132,6,2,4,0,1,Then the Mexican  wanna speak some other fuckin language amp then give attitude Cant speak right ass Tf
21670,22133,6,1,5,0,1,Then theres this stupid  in my class that literally has to ask a question every time the professor says something
21671,22134,3,0,3,0,1,Then they wanna ask you Maad questions  just tell me what you need me to do and stop interrupting my playlist
21672,22135,3,0,3,0,1,Then this  singing sounds like a horse being choked
21673,22136,3,0,3,0,1,Then yall idolize Kanye when he wifed up a  Lol
21674,22137,3,0,3,0,1,Then you wouldve died if you didnt breathe
21675,22138,3,0,3,0,1,There are 2 types of  in this world Real   amp
21676,22139,3,0,1,2,2,There are LOTS of top tier wrestlers who started as yardies
21677,22140,3,0,3,0,1,There are girls There are women There are ladies And there are  You maam is a beeeitch A dumb ass  hahaha
21678,22141,3,0,2,1,1,There are some real life  on IG Crazy
21679,22142,3,1,2,0,1,There are some  ass movies on Netflix
21680,22143,3,0,0,3,2,There is a trash bag in my hall thats been there for like 2 wks Weird thing it changes consistency every few days
21681,22144,3,0,0,3,2,There is no such rule as tie goes to the runner Out or safe Yankees JohnSterling
21682,22145,3,0,3,0,1,There is nothing wrong with Ariana Grande Just cause she dont look like  Yall gotta a problem
21683,22146,3,0,0,3,2,There is this yellow thing in the sky I dont know what to make of it
21684,22147,3,0,3,0,1,There it is these  be having joint custody dick and acting up Understand thats part time No benefits
21685,22148,3,1,2,0,1,There may be a  hag switch a comin
21686,22149,3,0,1,2,2,There should be a side trip into DC to Charlie Palmers during CPAC SHannitysHair TheFriddle Glock4Piper alleygirl2409
21687,22150,3,0,3,0,1,There was a reason why I blocked this
21688,22152,6,0,5,1,1,There you go acting like a  128530
21689,22153,3,0,0,3,2,Theres a bird nest in my garage and so now when the birds fly out they poop on my car 128529
21690,22154,3,0,3,0,1,Theres a different between ya  a ya friends your  Rey to build wit you your friends just tryna compete
21691,22155,3,0,1,2,2,Theres a green bowl high A spliff high A j high A blunt high A moke high And a Moke  coffee high
21692,22156,3,0,3,0,1,Theres a lot of big booty  at pharr gym 128563128584127825
21693,22157,3,0,1,2,2,Theres a special place in hell for people who slam on their brakes for yellow lights 128532128299
21694,22158,6,0,6,0,1,Theres apparently a wee cunt whos a year younger than me called Sean brown being cheeky about me lol
21695,22159,3,0,3,0,1,Theres dudes on twitter who have no respect for their dickYou knowthe mirror selfie niggazthe nude droppersdick avis eating avis
21696,22160,3,0,0,3,2,"Theres gonna be a lot of trash talk today
worldcup"
21697,22161,3,1,2,0,1,Theres gotta be like 20   living in that house and I dont think any of them have a job
21698,22162,3,0,3,0,1,Theres like 5 injuries a game in football Shit trash lol
21699,22163,3,0,3,0,1,Theres like one of my exs thats still kinda cute Most them  got fat
21700,22164,3,0,3,0,1,Theres no one to flirt with Mad  in my inbox Skrr skrr
21701,22165,3,0,3,0,1,Theres not enough day in the hours to cheat on her if shes sucking your dick right Too drained to look for other mouth and
21702,22166,3,0,3,0,1,Theres other bad  128514128514
21703,22167,3,0,1,2,2,Theres someone riding around the Robinson Walmart in a lawn mower With ghetto headlights added reallife
21704,22168,3,0,3,0,1,Theres a girl in your avi you must get so many
21705,22169,3,0,3,0,1,Theres one dude i can not stand at my school because he stays on the freshman girls and girls from other schools cause none fw him
21706,22170,3,0,3,0,1,These UT  be goin
21707,22171,6,0,1,5,2,These are insane and Cigars trash Foam done bumped his head RT FoamWright These are insane Like so insane httptco5umpDoeORz
21708,22172,3,0,3,0,1,These bad  really aint that bad when you see a pic of Aaliyah
21709,22173,3,0,0,3,2,These birds messy
21710,22174,3,0,3,0,1,These  aint shit I forgot to mention
21711,22175,3,0,3,0,1,These  aint to be trusted
21712,22176,3,0,3,0,1,These  aint playin A jealous woman does better research than the FBI
21713,22177,3,0,3,0,1,These  always trippin
21714,22178,3,0,3,0,1,These  are taking forevs doe
21715,22179,3,0,3,0,1,These  be judging like they experience life and in the billion dollar club Im highly favor amp doing pretty damn well 128129
21716,22180,3,0,3,0,1,These  been killin me all day
21717,22181,3,0,3,0,1,These  boringgggg
21718,22182,3,0,3,0,1,These  both average Lmao  baddie 8220VineForTheByrd Pretty girls be like 128129httpstconVuHkNAN5m8221
21719,22183,3,1,2,0,1,These  crazzzyyyyyy
21720,22184,3,0,3,0,1,These  dead be sucking and   with no condomthen wanna rock a whitw dress the next day like bout dem clean
21721,22185,3,0,3,0,1,These  dont want no boyfriend  They want a pimp
21722,22186,3,0,3,0,1,These  fake one min talking about a  next min bestfriends with the
21723,22187,3,1,2,0,1,These  finna  up my birthday week
21724,22188,3,0,3,0,1,These  funny like mike epps
21725,22189,3,0,3,0,1,These  gotta realize that their  WANTS ME 128514 if he doesnt now he did several occasions before 128564
21726,22190,9,0,9,0,1,These  irri irri irriirri irri
21727,22191,3,0,3,0,1,These  irritating
21728,22192,3,0,3,0,1,These  is crazy
21729,22193,3,0,3,0,1,These  is wild
21730,22194,3,0,3,0,1,These  loud for no reason
21731,22195,3,0,3,0,1,These  love me These  copy
21732,22196,3,0,3,0,1,These  love soda
21733,22197,3,0,3,0,1,These  love sodaa
21734,22198,3,0,3,0,1,These  man they love to HARASS
21735,22199,3,0,3,0,1,These  need to get out of bed and Ill make them cheeseburgers  ImAHomie
21736,22200,4,0,4,0,1,These  really be out here on backpage hoeing 128557128557128557 watch yo  she could be on there
21737,22201,3,0,3,0,1,These  really love soda out here
21738,22202,3,1,2,0,1,These  really marry to some rich ass
21739,22203,3,0,3,0,1,These  smell like fish 128557
21740,22204,3,0,3,0,1,These  so broke instead of go get it they quick to go ask for somethin
21741,22205,3,0,3,0,1,These  so redundant
21742,22206,3,0,3,0,1,These  talking shit but they whisper it
21743,22207,3,0,3,0,1,These  think they know snap Ha  I am snap
21744,22208,3,0,3,0,1,These  want the next best thing
21745,22209,3,0,3,0,1,These  washed up aint no soap involved
21746,22210,4,0,1,3,2,These brownies are bomb httptcolKZLQQj7W1
21747,22211,3,0,0,3,2,These brownies httptcoiyqRBn2AMf
21748,22212,3,0,3,0,1,These bum ass  on my block drawin128530
21749,22213,3,0,3,0,1,These celebrity  be passing these Kardashian  around monthly
21750,22214,3,1,2,0,1,These cheetos taste likka steak right nah boy these  going DUMB
21751,22215,3,0,3,0,1,These chicks use what they got to get what they want Bunch of Ronnie amp Trickz ass
21752,22216,3,0,2,1,1,These chubby  are always on a diet
21753,22217,3,0,3,0,1,These customers are  crazy this  said God will smite me because her dumbass locked herself out of her account
21754,22218,4,0,4,0,1,These days  be just letting anyone hit raw
21755,22219,3,0,3,0,1,These fat  think they slick posting neck up pics and shit
21756,22220,3,0,3,0,1,These girls eyebrows make them look like 2  walking down FIB
21757,22221,3,0,3,0,1,These girls going to school with all kind og aquatic colored weaves in their head going on
21758,22222,3,0,3,0,1,These groupie  wild enough to suck a babies dick
21759,22223,3,1,2,0,1,These hoe for everybody just like these  for everybody A  gone be a  regardless and cont httptcom09Dow96rw
21760,22224,3,0,3,0,1,These  ass niccas talkn shyt about a nicca make a nicca wanna go and snatch the  up outta nicca
21761,22225,3,1,2,0,1,These   havnt seen half of me 2chainz
21762,22226,6,0,6,0,1,These  a fool too httptcoVSzbNDU4K0
21763,22227,3,1,2,0,1,These  a smash on one of yo  and be very proud
21764,22228,3,0,3,0,1,These  aint got nothing on ya
21765,22230,6,0,5,1,1,These  aint loyal 128075
21766,22231,3,0,3,0,1,These  aint loyal 128527
21767,22232,3,0,3,0,1,These  aint loyal MyKatMeows160128530
21768,22233,3,0,3,0,1,These  aint loyal RT ArzySauced ItsNotHarold man thats the realest shirt i seen tonight A chick with a flip phone robbed me
21769,22234,3,0,3,0,1,These  aint loyal RT ComplexMag Naya Rivera got married three months after breaking up with Big Sean httptcoAlJctsTl82
21770,22235,3,1,2,0,1,These  aint loyal and  aint either
21771,22236,3,0,3,0,1,These  aint loyal
21772,22237,3,1,2,0,1,These  aint loyal
21773,22238,3,0,3,0,1,These  aint loyallll
21774,22239,3,0,3,0,1,These  aint shit I aint tripping off a Thot ion like conversation you gone let me  or not
21775,22240,3,0,3,0,1,These  aint yours its just yo turn 128175128175 u hear me
21776,22242,3,0,3,0,1,These  aint loyal 128076
21777,22243,3,0,3,0,1,These  aint yours
21778,22244,3,0,3,0,1,These  always gone Thot around to who ever give them attention at the time
21779,22245,3,0,2,1,1,These  are hilarious these days 128514128514
21780,22246,3,1,2,0,1,These  be actin up and these niccas be actin tough 128530
21781,22247,3,0,3,0,1,These  be boof smh
21782,22248,3,0,3,0,1,These  be busting nuts when they get a RT
21783,22249,3,0,3,0,1,These  be flawgen i swear bruh a  dont want yall
21784,22250,3,2,1,0,0,These  be lying to all of us  I got news for the monogamous  yo   anonymous
21785,22251,3,0,3,0,1,These  be thirsty for attention
21786,22252,3,0,3,0,1,These  be trying 2much doing 2much
21787,22253,6,0,6,0,1,These  cant  wit you
21788,22254,3,0,3,0,1,These  crazy yo
21789,22255,3,0,2,1,1,These  dont get me in my feelings one bit
21790,22256,3,1,2,0,1,These  dont like a  they love my money these  dont like a  they all want somen httptcoiUGyRIMr4D
21791,22257,3,0,3,0,1,These  everybody  lol go at any  bet u get her easy
21792,22258,3,0,3,0,1,These  get thick n fat confused way more than often
21793,22259,6,0,6,0,1,These  gettin replaced soon as they start to  wit my cheques
21794,22260,3,0,3,0,1,These  getting outta hand mane
21795,22261,3,0,3,0,1,These  getting smart gotta watch them
21796,22262,3,0,2,1,1,These  going BROKE trying to look RICH ACT your WAGE
21797,22263,3,1,2,0,1,These  got more bodies than a cemetery128056974965039
21798,22264,3,0,3,0,1,These  gotta pay for my company
21799,22265,3,1,2,0,1,These  here mane You are what you let inside you Remember
21800,22266,6,0,6,0,1,These  is lost RT Dkellz34 1Bcarter hahaha how much you wanna bet she dont get the job lmao
21801,22267,3,0,3,0,1,These  kno bout me
21802,22268,3,0,3,0,1,These  need Jesus yall
21803,22269,3,0,2,1,1,These  need to stop hittin blunts and hit the gym unhealthy mfs 128514128514128514
21804,22270,3,0,3,0,1,These  needa stop tryna split relationships and get theyre own damn man
21805,22271,3,0,3,0,1,These  out here be GOIN UP  But we not at you  thats what  do
21806,22272,3,0,3,0,1,These  out here beefing bout as important as these  out here queefing Yall blowing vaginal wind back amp forth STFU amp GET MONEY
21807,22273,3,1,2,0,1,These  out here carrying infections yaw  better rap up w dat Latex Haha
21808,22274,3,0,3,0,1,These  pickin and choosin thats why these  stickin and movin
21809,22275,6,0,5,1,1,These  really make me laugh lol
21810,22276,3,0,3,0,1,These  say Im too much I think Im too much
21811,22277,3,0,3,0,1,These  soo 127805127936
21812,22278,3,1,2,0,1,These  swear their faithful
21813,22279,3,0,3,0,1,These  they be homie hopping  But idgf AINT NO FUN IF THA HOMIES CANT HAVE NUN  GO UP THEN
21814,22280,3,0,2,1,1,These  they loving the crewwww 128564
21815,22281,3,0,3,0,1,These  want love so bad 128514128514128078128581
21816,22282,3,0,3,0,1,These  was just really fighting ova Some rallys tho on 30th128514128514
21817,22283,3,0,2,1,1,These  will be exposed
21818,22284,3,1,2,0,1,These  worried bout the wrong things in life
21819,22285,3,1,2,0,1,These infected ass  think its okay to talk to other ppl boyfriend Like thats not funny nor cute to  hop all over the place
21820,22286,3,0,3,0,1,These kids man real life kids not even over 18 n bucking  sit yo stupid ass down
21821,22287,3,0,3,0,1,These la  thirsty for a hit single
21822,22288,3,0,3,0,1,These lame  dont have a fighting chance
21823,22289,3,0,3,0,1,These lil  sitting across da way too fuckin loud Like damn  your sittin less than 2 feet from each other shut the hell up
21824,22290,3,0,3,0,1,These lil  cant hang big shit poppin  and big my first name
21825,22291,3,0,3,0,1,These little girls at Simons were telling me they like my huf socks  go home amp do your homework
21826,22292,3,0,3,0,1,These new bottoms are something else RT ratcht You put nair on your  for the gram Ok httptcoagcPqlY5wI
21827,22293,3,1,2,0,1,These niccas sangin on dey partnas witout a Grammy award
21828,22294,6,1,4,1,1,These niccas want war give me what you got WeTheLastOnesLeft UMightNotGetIn BeerandTacOS httptcoxwTa1PUDZU
21829,22295,3,1,2,0,1,These  aint shit but  with tricks
21830,22296,3,0,3,0,1,These  be actin like
